timestamp,value,rolling_mean_5,rolling_std_5,rolling_mean_10,rolling_std_10,rolling_mean_20,rolling_std_20,hour,day_of_week,iforest_anomaly,iforest_score,ae_anomaly,reconstruction_error,ensemble_anomaly
2013-07-05 07:00:00,0.41346430767745845,0.41291280285363907,0.13758049268871936,0.44244366497774656,0.1820191787326431,0.46361579831720645,0.1060237917611057,0.30434782608695654,0.6666666666666666,0,-0.2146239560282489,0.0,0.0003547189988631578,0
2013-07-05 08:00:00,0.3961348616758422,0.4029215602737102,0.13953639281045382,0.4300938609774536,0.16956777513991622,0.46072309137649725,0.12387509352337055,0.34782608695652173,0.6666666666666666,0,-0.21419030627891933,0.0,0.0002756844348321568,0
2013-07-05 09:00:00,0.44705684662020717,0.40209598074907626,0.13058765613395507,0.4288640906842467,0.1671073186773058,0.4608656174479222,0.12355475628585359,0.3913043478260869,0.6666666666666666,0,-0.21999960502999755,0.0,0.0002252989278474625,0
2013-07-05 10:00:00,0.44645358896623,0.4060587166467946,0.15464756611156616,0.4250042612111846,0.14821175387044305,0.4617520097768737,0.12058300566782783,0.43478260869565216,0.6666666666666666,0,-0.22472710936365142,0.0,0.000367914645089262,0
2013-07-05 11:00:00,0.5239790842163625,0.4332232946470702,0.2962233461866037,0.4284998406374796,0.19236348457031358,0.46351678791774686,0.13185992908293942,0.4782608695652174,0.6666666666666666,0,-0.1796335812826792,0.0,0.0005871399958567345,0
2013-07-05 12:00:00,0.49313041871399976,0.4496863569801044,0.29600222903370793,0.43096719543415585,0.20812015188863622,0.4643075075783587,0.13422084466960205,0.5217391304347826,0.6666666666666666,0,-0.18028588801739132,0.0,0.0012411418522498402,0
2013-07-05 13:00:00,0.5375955569334461,0.4789193170606101,0.2541751718514127,0.4408867350076928,0.26813656702514144,0.4686378229290207,0.15286639934313806,0.5652173913043478,0.6666666666666666,0,-0.18855491895469095,0.0,0.0010485564599464676,0
2013-07-05 14:00:00,0.5276997940381105,0.4955842433735258,0.22135793346958504,0.4490522757023143,0.3005391487821525,0.47115248845035884,0.16391291593620472,0.6086956521739131,0.6666666666666666,0,-0.18049449952941182,0.0,0.0010335015460817168,0
2013-07-05 15:00:00,0.5388746484279383,0.51468312548295,0.1051330588565066,0.4609410601855499,0.32314325648769193,0.4734662455112586,0.17647777161935924,0.6521739130434783,0.6666666666666666,0,-0.1787298660737915,0.0,0.0005687816855980704,0
2013-07-05 16:00:00,0.5108261359022319,0.5119650587273203,0.11113098161284274,0.47354378838374434,0.2857425489853044,0.4735868078161891,0.1769805657807212,0.6956521739130435,0.6666666666666666,0,-0.18816353074495312,0.0,0.00031744124180178043,0
2013-07-05 17:00:00,0.511307794270055,0.5157214271873425,0.0747031910179973,0.48396736122229855,0.25112307025083813,0.4748060602491573,0.18070286912082328,0.7391304347826086,0.6666666666666666,0,-0.19021396777322241,0.0,0.0005225384696861373,0
2013-07-05 18:00:00,0.5161578222887724,0.5112913030461956,0.06491084129196867,0.4967537828413171,0.16365985484867912,0.4750405433489089,0.18174429076791604,0.7826086956521738,0.6666666666666666,0,-0.1945139477571003,0.0,0.0007962095187107658,0
2013-07-05 19:00:00,0.5188248473081534,0.5094572885660527,0.061171822397528275,0.5043994525603765,0.1213120973219716,0.47848616698052604,0.1867065530549727,0.8260869565217391,0.6666666666666666,0,-0.18413639725911268,0.0,0.0006297756324905868,0
2013-07-05 20:00:00,0.5268223454259071,0.5069666709998453,0.030102648286768154,0.5129613877088,0.03979998673783179,0.4810114070689395,0.19387986845844735,0.8695652173913043,0.6666666666666666,0,-0.15080488579942103,0.0,0.0005688031478959251,0
2013-07-05 21:00:00,0.5325114852795569,0.5114479649134993,0.042352376399901026,0.51387037109714,0.0428763475652585,0.4833768533943452,0.20162998279319783,0.9130434782608695,0.6666666666666666,0,-0.1493669268885892,0.0,0.00018278662564573666,0
2013-07-05 22:00:00,0.5026476722039903,0.5096583441132587,0.06045998596696678,0.5148842738967097,0.03100180492780312,0.4852464437113375,0.20242943528197893,0.9565217391304348,0.6666666666666666,0,-0.15314904563915904,0.0,0.0002014205027890805,0
2013-07-05 23:00:00,0.4900183376929883,0.5042565997748607,0.09914289092047908,0.5098157238329359,0.045935762372109126,0.4878516410472291,0.19791880830813258,1.0,0.6666666666666666,0,-0.1720950437726982,0.0,0.0001373563331750691,0
2013-07-06 00:00:00,0.4927047982677548,0.49885887180874056,0.11187281923344276,0.5060875974128702,0.054730734751794255,0.49023473006917895,0.1943401574026326,0.0,0.8333333333333333,0,-0.1785365873338065,0.0,0.0001754751160212321,0
2013-07-06 01:00:00,0.4567501395321374,0.4843783972577329,0.15942200335876947,0.49733861646260813,0.09085520785478288,0.49192094435244194,0.18605475651998915,0.043478260869565216,0.8333333333333333,0,-0.18773276174221204,0.0,0.00017054010853509528,0
2013-07-06 02:00:00,0.4656411173100232,0.47055958494479855,0.11078153509283341,0.49252491502054463,0.11112786544498615,0.4961039984929241,0.15646242506535724,0.08695652173913043,0.8333333333333333,0,-0.20344943303950797,0.0,0.00027128960442796663,0
2013-07-06 03:00:00,0.4737164633340205,0.4645809286654945,0.08608087591657056,0.4885201928897658,0.1181021929789029,0.49955120709432776,0.13414580324777398,0.13043478260869565,0.8333333333333333,0,-0.20228731107886194,0.0,0.00020997278033837736,0
2013-07-06 04:00:00,0.46545860435256303,0.4595056411234597,0.07438054436799763,0.48311904653429893,0.12362199491564207,0.503517428708022,0.09475928287990683,0.17391304347826086,0.8333333333333333,0,-0.1944310968569294,0.0,0.00014539798771108639,0
2013-07-06 05:00:00,0.4440849195031378,0.44945830626159733,0.05968192819921293,0.4751567681184885,0.1369226500051519,0.5033473957422445,0.09626528152967233,0.21739130434782608,0.8333333333333333,0,-0.19189600029116077,0.0,0.00013705758451236724,0
2013-07-06 06:00:00,0.44046297550999514,0.44609255145022075,0.08108753392956303,0.46595663417029565,0.13090468794610652,0.503004654573751,0.09936654047626138,0.2608695652173913,0.8333333333333333,0,-0.1983665579590297,0.0,0.00017527504013105792,0
2013-07-06 07:00:00,0.4335445658067205,0.43945977471241804,0.09704627397123018,0.45541337851110386,0.1005150795030923,0.49783062144035606,0.11346471341519514,0.30434782608695654,0.8333333333333333,0,-0.20370408273245927,0.0,0.00018546037825550884,0
2013-07-06 08:00:00,0.4111741205764572,0.42653535209563653,0.11169238714124798,0.4456684147797838,0.11339347236189934,0.4931416530076036,0.13965966281285325,0.34782608695652173,0.8333333333333333,0,-0.2032174918735769,0.0,0.00011398931690676458,0
2013-07-06 09:00:00,0.42649274585677377,0.41848302785224334,0.07083754321923837,0.4389008346712151,0.10626392771591592,0.48678512415299036,0.1438300017045031,0.3913043478260869,0.8333333333333333,0,-0.1929763470542214,0.0,0.0001389818204318781,0
2013-07-06 10:00:00,0.37308426691471697,0.40381068908685336,0.15705127883565448,0.42615728510069895,0.14274494032248797,0.47793910081652546,0.17586552064768707,0.43478260869565216,0.8333333333333333,0,-0.210468843829137,0.0,0.00012111493871048157,0
2013-07-06 11:00:00,0.3983475297446999,0.39510750024286034,0.13978605610208483,0.41993547230271755,0.15378540149423917,0.46989911806442963,0.17985505305901245,0.4782608695652174,0.8333333333333333,0,-0.21357594118558493,0.0,0.00026028864284243105,0
2013-07-06 12:00:00,0.34103475761820023,0.3759902781416571,0.1999068330564783,0.40666076683557684,0.20919403192143857,0.46018483824677325,0.21927371517905136,0.5217391304347826,0.8333333333333333,0,-0.19086139695632315,0.0,0.0001561618866781813,0
2013-07-06 13:00:00,0.3304925530489444,0.35931737095376715,0.23815338975490613,0.39140267543808616,0.23539334137062076,0.4498398497893459,0.25280250138336324,0.5652173913043478,0.8333333333333333,0,-0.17102681545516318,0.0,0.0002863389230386143,0
2013-07-06 14:00:00,0.3583190456599836,0.3452292240465016,0.15698512884493768,0.3799887629456511,0.21717071819613534,0.4408094145708761,0.2611272720095542,0.6086956521739131,0.8333333333333333,0,-0.18795656233606778,0.0,0.0003182489957821869,0
2013-07-06 15:00:00,0.32888036284833744,0.3360944537089052,0.16907062609667045,0.36771566098001207,0.22357302214656957,0.4299421144139943,0.27502511903289556,0.6521739130434783,0.8333333333333333,0,-0.17824822662924872,0.0,0.0002686373726539115,0
2013-07-06 16:00:00,0.3527510969548646,0.3266719162533138,0.07122261544992771,0.3583714400536602,0.19906123348425936,0.4199829702398543,0.267267347630414,0.6956521739130435,0.8333333333333333,0,-0.1706958251065699,0.0,0.00026747964157640864,0
2013-07-06 17:00:00,0.3378505328835679,0.32601389379424583,0.0721806091696683,0.34817685524146125,0.17242682002301976,0.40884582664483116,0.2539882788202196,0.7391304347826086,0.8333333333333333,0,-0.17159600142696219,0.0,0.00033969826069540617,0
2013-07-06 18:00:00,0.36621607934569766,0.3333961876269331,0.08444243076909856,0.34338733440806335,0.14905054421940162,0.4010401613490524,0.23910101739984713,0.7826086956521738,0.8333333333333333,0,-0.18296848219765188,0.0,0.0003693397074474011,0
2013-07-06 19:00:00,0.34068626266765056,0.3297523596336922,0.07986783212992252,0.3342461012131941,0.09007755425050878,0.39249642033458976,0.23151548542891448,0.8260869565217391,0.8333333333333333,0,-0.16720082852787171,0.0,0.0005166278199814628,0
2013-07-06 20:00:00,0.31759898071445525,0.32742105345021644,0.10251713127465123,0.3283350800270357,0.09798977996321687,0.3824780853248657,0.22435963426646205,0.8695652173913043,0.8333333333333333,0,-0.16454227352301154,0.0,0.0003328160897033447,0
2013-07-06 21:00:00,0.36190585157626387,0.3293128904435725,0.1126590781078104,0.3244528340035524,0.053246455127237344,0.3770517558985942,0.21467513445439346,0.9130434782608695,0.8333333333333333,0,-0.16240844399434334,0.0,0.0004279093895116422,0
2013-07-06 22:00:00,0.34186897562575735,0.3301433046872915,0.11092768544074139,0.3245417058586737,0.053168072887699716,0.3699703762072164,0.20160386058361318,0.9565217391304348,0.8333333333333333,0,-0.16016743868106909,0.0,0.0002587919390388668,0
2013-07-06 23:00:00,0.3373904425380707,0.3241864649548267,0.08778517795097701,0.32527655961364665,0.05010508811321168,0.3621707510093799,0.17934118888828687,1.0,0.8333333333333333,0,-0.14844010550894238,0.0,0.0002650818969763397,0
2013-07-07 00:00:00,0.3065300901851833,0.3171280659778919,0.12457556432058983,0.31975932010774155,0.0697504504663558,0.3530779686005827,0.16411948345675864,0.0,1.0,0,-0.1477212946172256,0.0,0.0002474179674088979,0
2013-07-07 01:00:00,0.29585393894987444,0.3126344365870892,0.15836110793624372,0.3162409118100489,0.09730447118866964,0.34459722454106334,0.15776768460302704,0.043478260869565216,1.0,0,-0.15621625842452136,0.0,0.00037412652947860215,0
2013-07-07 02:00:00,0.27318164778704634,0.2942995125092627,0.16975852451998955,0.3077641293689459,0.1368942926394904,0.33502655233030154,0.1566234854894114,0.08695652173913043,1.0,0,-0.16135354883736375,0.0,0.00037761535977682436,0
2013-07-07 03:00:00,0.2770997877530692,0.2809149106586837,0.15125922266045666,0.30129216236412315,0.16016793598956022,0.3260758719990413,0.14818018811941147,0.13043478260869565,1.0,0,-0.1653551799315282,0.0,0.00045680602867857365,0
2013-07-07 04:00:00,0.3230537348482443,0.27795221912928536,0.11887540849927497,0.29669394272355243,0.1364125836148817,0.32103423741632664,0.13123038193797337,0.17391304347826086,1.0,0,-0.16553196651566648,0.0,0.000347264773842319,0
2013-07-07 05:00:00,0.2511927702131338,0.2665167199416185,0.15791772383008082,0.2871599208927438,0.16937669935952795,0.31100479403327075,0.12593513842456522,0.21739130434782608,1.0,0,-0.1683255144270263,0.0,0.00042010948935850337,0
2013-07-07 06:00:00,0.24706584421229305,0.2564346231212231,0.17856624266807003,0.2796458051200381,0.19914962022086227,0.30379489779069857,0.14294648171656937,0.2608695652173913,1.0,0,-0.16328571724759144,0.0,0.0005044331631497472,0
2013-07-07 07:00:00,0.30145348320852383,0.2622770193767603,0.1928957718684786,0.2732056251255539,0.16117661228659538,0.2982512954580594,0.12176956082886982,0.30434782608695654,1.0,0,-0.17210007349611428,0.0,0.0004102020547278368,0
2013-07-07 08:00:00,0.30028795061945823,0.26706887083895614,0.19991190194650788,0.2687758683992878,0.13581687785810062,0.2959200470232908,0.12104343560721355,0.34782608695652173,1.0,0,-0.17554905144547633,0.0,0.0004985912720218054,0
2013-07-07 09:00:00,0.261305653981057,0.2543085830448715,0.15586650548404085,0.2606703177586791,0.11315836496367968,0.29196165464757673,0.13209227602307827,0.3913043478260869,1.0,0,-0.1778203414738848,0.0,0.0005776144034182917,0
2013-07-07 10:00:00,0.2390554553423181,0.25180039771143337,0.17342894072096607,0.25348203373965195,0.12631581079092954,0.28513822285667567,0.14332172823239314,0.43478260869565216,1.0,0,-0.1814944198480461,0.0,0.0005571879813456188,0
2013-07-07 11:00:00,0.2810037823087055,0.25881369838679325,0.15602269206777572,0.2519000000774865,0.12174087308428655,0.28239905844930213,0.1440039556582785,0.4782608695652174,1.0,0,-0.18890009691613213,0.0,0.0006907800047836908,0
2013-07-07 12:00:00,0.2243953455176002,0.24288957572576209,0.181220633446678,0.24670264261467745,0.14963953579468842,0.27505543653946996,0.15681795326100822,0.5217391304347826,1.0,0,-0.17406168069833267,0.0,0.0006572450826025282,0
2013-07-07 13:00:00,0.2625026729624831,0.23508121940907856,0.12753559296876804,0.24514756629277645,0.14965880732973905,0.2707445569039293,0.15533288614212548,0.5652173913043478,1.0,0,-0.17509543844292091,0.0,0.0007780931206849923,0
2013-07-07 14:00:00,0.229079029295014,0.22842156294930405,0.1390088487648204,0.23513614680611727,0.12403400458125213,0.2628985302621536,0.14987108794927934,0.6086956521739131,1.0,0,-0.17641959839602844,0.0,0.0007523795254471097,0
2013-07-07 15:00:00,0.2363969598430491,0.22787218283589006,0.14060186937833222,0.233559902822293,0.12961296297327343,0.25693182288357397,0.1479664931961276,0.6521739130434783,1.0,0,-0.17385214184675124,0.0,0.0006622300180841232,0
2013-07-07 16:00:00,0.2237080240283147,0.21603197088483928,0.08978903286048133,0.23107152113725205,0.1415757396755816,0.25156003643119673,0.1549611517546906,0.6956521739130435,1.0,0,-0.15714296865742955,0.0,0.0005101861596196966,0
2013-07-07 17:00:00,0.23239158376248348,0.2176843995893729,0.08366861912940388,0.22371414085253116,0.1171699704332731,0.24415013228507787,0.13424765728650523,0.7391304347826086,1.0,0,-0.1486350086785867,0.0,0.0003379017955281431,0
2013-07-07 18:00:00,0.2335331676422978,0.21169782931955483,0.01959895133823057,0.2166025449056126,0.07421354919318994,0.23795191207119437,0.11839714366332106,0.7826086956521738,1.0,0,-0.107985273562066,0.0,0.0003315469389347197,0
2013-07-07 19:00:00,0.19811279477862476,0.2052986334453033,0.08725725760737747,0.2098704118458441,0.09397516212960566,0.22998341534094813,0.11317745690325164,0.8260869565217391,1.0,0,-0.13572368281261238,0.0,0.0002501379922393296,0
2013-07-07 20:00:00,0.20610231578741178,0.1990382222496785,0.08890568283737103,0.20635981075862242,0.10542317341053165,0.22423763771770266,0.11406957344128073,0.8695652173913043,1.0,0,-0.1353571104635118,0.0,0.0003376440284985974,0
2013-07-07 21:00:00,0.22708240891233356,0.199735541447998,0.09096848702256687,0.2006153980978982,0.06262898509298555,0.22030300986424667,0.10907919892235528,0.9130434782608695,1.0,0,-0.1254684019297696,0.0,0.00030255316983424785,0
2013-07-07 22:00:00,0.1813460089050163,0.1891869346468127,0.12271559776929816,0.19602921754097302,0.09561795608472784,0.21504881437829537,0.1259717570004944,0.9565217391304348,1.0,0,-0.12161947330116551,0.0,0.00019967745930945212,0
2013-07-07 23:00:00,0.23599073601572185,0.18969479301711534,0.12719746446230187,0.19320481792604127,0.07138561125417972,0.212696840823154,0.12236957394318825,1.0,1.0,0,-0.11617995579949181,0.0,0.0002528287515789627,0
2013-07-08 00:00:00,0.17460153605438622,0.1848361735505808,0.1586765010878144,0.18740116007787044,0.09953441818225753,0.20420344019701853,0.1126337210313026,0.0,0.0,0,-0.08754306431310077,0.0,0.000255577232622147,0
2013-07-08 01:00:00,0.1589494018444486,0.1750919880829218,0.20167606347427902,0.17915042934371428,0.12741099122680055,0.1989259172702793,0.13515612238161606,0.043478260869565216,0.0,0,-0.08942806525107028,0.0,0.0003957506566737606,0
2013-07-08 02:00:00,0.20695966588132553,0.1709336079571595,0.17869414373662734,0.1773661743345052,0.12364762717425298,0.19663132114495596,0.1366059101379713,0.08695652173913043,0.0,0,-0.10473331456779722,0.0,0.0005494969913314107,0
2013-07-08 03:00:00,0.14763541841415062,0.16396728883710177,0.21627104392504107,0.16833683478629924,0.14624454058122432,0.1878309230474544,0.13932551973218937,0.13043478260869565,0.0,0,-0.08830537399204486,0.0,0.0004721593671480039,0
2013-07-08 04:00:00,0.18483467892912708,0.15339585079938178,0.13342350884835813,0.16314883237646294,0.12969600572459253,0.18122549114391173,0.11875439652389148,0.17391304347826086,0.0,0,-0.10084255256665375,0.0,0.0006279376419695698,0
2013-07-08 05:00:00,0.13579338520450124,0.14537611696075636,0.1697425691000524,0.15650975063915373,0.16055994883168537,0.17404455350286874,0.13446106982711142,0.21739130434782608,0.0,0,-0.10064009110490801,0.0,0.0005915644374848751,0
2013-07-08 06:00:00,0.1471045895443659,0.1429283775056458,0.17767835771700122,0.15022453822267412,0.1682167154251607,0.16878376553551488,0.14527819774391554,0.2608695652173913,0.0,0,-0.09536749570855496,0.0,0.0006416697569960307,0
2013-07-08 07:00:00,0.1648571167782511,0.1342278537666921,0.10907397437875575,0.14359548311080284,0.14303308388541391,0.16213866246695252,0.1279676745407769,0.30434782608695654,0.0,0,-0.1048864337852995,0.0,0.0006094192498934225,0
2013-07-08 08:00:00,0.19205418712383215,0.14340702604596567,0.1392370793570395,0.1447362588488632,0.1460089822895586,0.1602883266876014,0.12576918804325793,0.34782608695652173,0.0,0,-0.10178878269413583,0.0,0.0005543897589520189,0
2013-07-08 09:00:00,0.24299573312416411,0.15542605205476256,0.25694713709237976,0.1454825231137269,0.155802864876518,0.1591722754847038,0.11702717721394255,0.3913043478260869,0.0,0,-0.09766337218554377,0.0,0.0005971607686406302,0
2013-07-08 10:00:00,0.27375611018439594,0.18393615392150808,0.32183574519339575,0.1560457702108322,0.23285561910980754,0.16172838681133106,0.13584175914657404,0.43478260869565216,0.0,0,-0.08147064200927512,0.0,0.0007238292616048291,0
2013-07-08 11:00:00,0.3147783398548243,0.21858606173122386,0.3680859022711044,0.17264671466070602,0.32252165306246783,0.16621282333351273,0.17620695446487733,0.4782608695652174,0.0,0,-0.06549015547630899,0.0,0.0008832324027479348,0
2013-07-08 12:00:00,0.3624963196433084,0.25942835306293155,0.39864995284988225,0.18921652115486332,0.4404138243715303,0.17415332274311357,0.24365928398512537,0.5217391304347826,0.0,0,-0.063914043574397,0.0,0.0009684411027731868,0
2013-07-08 13:00:00,0.33944609895039735,0.2898870035507515,0.29251466980761653,0.20965071324479823,0.4687427513456668,0.18027823630933337,0.2807554666901955,0.5652173913043478,0.0,0,-0.08198151188845737,0.0,0.0005465287926955179,0
2013-07-08 14:00:00,0.3695642968370594,0.31604249334053547,0.23332333884028666,0.2293305375719834,0.5158341286820183,0.1880609898641059,0.32817655895104597,0.6086956521739131,0.0,0,-0.09078775702835895,0.0,0.0004256663640105437,0
2013-07-08 15:00:00,0.3856855066778748,0.33917278810948526,0.16253124910873223,0.2559523273371447,0.5042501729953924,0.19879259371797087,0.3737732444232545,0.6521739130434783,0.0,0,-0.08811070554331824,0.0,0.00030659791478118497,0
2013-07-08 16:00:00,0.44714113051609106,0.36652565929747727,0.24336463097768857,0.28791615904388523,0.5108363915862338,0.212583155505353,0.4446460843405979,0.6956521739130435,0.0,0,-0.07774455435057148,0.0,0.0005210944568982479,0
2013-07-08 17:00:00,0.4528843955373074,0.3852044238090704,0.29917579037142683,0.3186006064628173,0.47712535390207655,0.22550197213565593,0.5042688004270521,0.7391304347826086,0.0,0,-0.06884916033342714,0.0,0.0006761468858141902,0
2013-07-08 18:00:00,0.5172951773899994,0.42195707090239765,0.358843331520691,0.35324954703296374,0.47800674545986077,0.24472264317416403,0.5791447411933424,0.7826086956521738,0.0,0,-0.04189711280095909,0.0,0.0006332370994750572,0
2013-07-08 19:00:00,0.47740348824353074,0.44424212168458643,0.2901348484229537,0.3782217387904221,0.43390250438384326,0.25853459906021925,0.6241083143103554,0.8260869565217391,0.0,0,-0.042730126687788306,0.0,0.0005960406292188541,0
2013-07-08 20:00:00,0.4624224351914328,0.46009986622523336,0.16495890810114888,0.3983209528452276,0.3702808699635495,0.27500170581112693,0.6415383043014476,0.8695652173913043,0.0,0,-0.05786125855588842,0.0,0.0005164260601838915,0
2013-07-08 21:00:00,0.455846940703724,0.461898928510486,0.1545587293565755,0.4133494323832072,0.3166690257692921,0.29198811465473673,0.6420560102621001,0.9130434782608695,0.0,0,-0.0636366804781352,0.0,0.0005458658033236757,0
2013-07-08 22:00:00,0.3972673100867543,0.45040561557427106,0.26063238459142435,0.4170536948147481,0.29606159505662677,0.302876192282318,0.6348553731685289,0.9565217391304348,0.0,0,-0.04654602160536503,0.0,0.0008072284186303819,0
2013-07-08 23:00:00,0.37928160068706074,0.4218850051603491,0.2604197987644631,0.42129749548429496,0.25749002349534367,0.3161293730741406,0.5991813052383054,1.0,0.0,0,-0.06364753737584972,0.0,0.001902178357230451,0
2013-07-09 00:00:00,0.38114566673008055,0.4019932532598305,0.24446306407551377,0.422531295064156,0.2475880104282808,0.32736092020010243,0.5717492920917062,0.0,0.16666666666666666,0,-0.08163267758245873,1.0,0.0022671232797840083,1
2013-07-09 01:00:00,0.3511178761942553,0.3789920816339061,0.23262583292054545,0.41884869720557294,0.2788900892519538,0.3396802875213911,0.511369770953955,0.043478260869565216,0.16666666666666666,0,-0.11001928202230438,0.0,0.0017375041778515394,0
2013-07-09 02:00:00,0.31392620168532614,0.34966405316093985,0.19455370420005663,0.40465689392660753,0.34993171579791893,0.34922465800914937,0.44844814938968597,0.08695652173913043,0.16666666666666666,0,-0.12596831451413798,0.0,0.0008101982930713344,0
2013-07-09 03:00:00,0.2972726684401028,0.32900008454267526,0.22673879669409655,0.3880790896350992,0.40633601024138244,0.3568005534053271,0.38931705455615806,0.13043478260869565,0.16666666666666666,0,-0.1175131188214823,0.0,0.000523219967255418,0
2013-07-09 04:00:00,0.25809945864882744,0.3039577028816578,0.28758967875051095,0.3604661585363784,0.41275147033643245,0.36057920373911223,0.35408445941156763,0.17391304347826086,0.16666666666666666,0,-0.10095897183251312,0.0,0.0002024699221409198,0
2013-07-09 05:00:00,0.28978786870373385,0.2850785445551436,0.2026784988873246,0.34047887942329513,0.38465270021502174,0.36325632376063277,0.33443897242216175,0.21739130434782608,0.16666666666666666,0,-0.13396021913641826,0.0,0.0002496247777630972,0
2013-07-09 06:00:00,0.28638368212490795,0.2717011742005955,0.1163964973827617,0.32172492012667364,0.3393426866779944,0.3639787854573773,0.32958974257407714,0.2608695652173913,0.16666666666666666,0,-0.15272708040947502,0.0,0.00024059788780703877,0
2013-07-09 07:00:00,0.30208204400461813,0.2692535700230758,0.09651881891428157,0.30534386445733164,0.25150915012659114,0.3632523918572832,0.3330394646624318,0.30434782608695654,0.16666666666666666,0,-0.16127222665356572,0.0,0.00031849773197519345,0
2013-07-09 08:00:00,0.348349775926986,0.27980869306607126,0.1953754699062243,0.3001325264505419,0.2142924292378998,0.36244302517740934,0.3341909322970398,0.34782608695652173,0.16666666666666666,0,-0.17095175232367799,0.0,0.000352539804483266,0
2013-07-09 09:00:00,0.3469954981119838,0.29817912711638606,0.18101432402092998,0.2966929869003456,0.18978267557273287,0.3628749492047185,0.33321672801544494,0.3913043478260869,0.16666666666666666,0,-0.1846010301586054,0.0,0.0009006374719602387,0
2013-07-09 10:00:00,0.3838852289995307,0.31762441806592356,0.23458093779634187,0.29698484104266853,0.19298614063864528,0.36369429317660895,0.33323768302101686,0.43478260869565216,0.16666666666666666,0,-0.18531995826020098,0.0,0.0010573074900744849,0
2013-07-09 11:00:00,0.4336991567969153,0.3480672727577181,0.2960776342998579,0.3057824833123788,0.28095390153695854,0.36644129975042405,0.33924226153187204,0.4782608695652174,0.16666666666666666,0,-0.15727676750807118,0.0,0.0008457737288867333,0
2013-07-09 12:00:00,0.45924737895217094,0.3805456085540637,0.3056863908693546,0.32126400312506265,0.36998594684343356,0.3671339349480336,0.342717095183628,0.5217391304347826,0.16666666666666666,0,-0.1478434886214655,0.0,0.0006573023090383678,0
2013-07-09 13:00:00,0.4163154823765609,0.3945907733955467,0.2630708784403654,0.3339460066511615,0.3823430013937359,0.36504171649347317,0.3347358976588994,0.5652173913043478,0.16666666666666666,0,-0.15396104791097215,0.0,0.000486361179002205,0
2013-07-09 14:00:00,0.4431823099364567,0.4144678510899227,0.169497293178504,0.3536634620357675,0.36134997440809324,0.3608014945233782,0.30300183624574556,0.6086956521739131,0.16666666666666666,0,-0.1721766967359475,0.0,0.0003338361839038637,0
