timestamp,value,iforest_anomaly,iforest_score,ae_anomaly,ensemble_anomaly
2013-07-07 12:00:00,63.9130944,0,-0.15106886195626174,0.0,0
2013-07-07 13:00:00,65.00924432,0,-0.15905023274480967,0.0,0
2013-07-07 14:00:00,64.04781966,0,-0.16317615287317283,0.0,0
2013-07-07 15:00:00,64.25831852,0,-0.15862580108455498,0.0,0
2013-07-07 16:00:00,63.89332373,0,-0.15973277051013085,0.0,0
2013-07-07 17:00:00,64.14310465,0,-0.15166963802389932,0.0,0
2013-07-07 18:00:00,64.17594209,0,-0.15530141718470414,0.0,0
2013-07-07 19:00:00,63.1570819,0,-0.1399861762100867,0.0,0
2013-07-07 20:00:00,63.38689893,0,-0.14237510341518178,0.0,0
2013-07-07 21:00:00,63.99038726,0,-0.1296623947319826,0.0,0
2013-07-07 22:00:00,62.67478854,0,-0.1139584350642927,0.0,0
2013-07-07 23:00:00,64.24663357,0,-0.09672146014644467,0.0,0
2013-07-08 00:00:00,62.48078508,0,-0.08802621608410288,0.0,0
2013-07-08 01:00:00,62.03055446,0,-0.10002698186085335,0.0,0
2013-07-08 02:00:00,63.41156044,0,-0.10629245144138622,0.0,0
2013-07-08 03:00:00,61.70510991,0,-0.08405469204887384,0.0,0
2013-07-08 04:00:00,62.77513946,0,-0.0936355367490227,0.0,0
2013-07-08 05:00:00,61.36447611,0,-0.0932900649269649,0.0,0
2013-07-08 06:00:00,61.68984072,0,-0.0642617281691682,0.0,0
2013-07-08 07:00:00,62.20048874,0,-0.09123167252441422,0.0,0
2013-07-08 08:00:00,62.98280722,0,-0.07999542647004365,0.0,0
2013-07-08 09:00:00,64.44813096,0,-0.09542866047286214,0.0,0
2013-07-08 10:00:00,65.33294727,0,-0.10174489948182308,0.0,0
2013-07-08 11:00:00,66.51294379,0,-0.10559195717343361,0.0,0
2013-07-08 12:00:00,67.88554227,0,-0.10345995297965094,0.0,0
2013-07-08 13:00:00,67.22250712,0,-0.11645003706388057,0.0,0
2013-07-08 14:00:00,68.08885127,0,-0.12191453909501737,0.0,0
2013-07-08 15:00:00,68.55257476,0,-0.11962688158751267,0.0,0
2013-07-08 16:00:00,70.32033392,0,-0.10616192540145386,0.0,0
2013-07-08 17:00:00,70.48553783,0,-0.11996580900511333,0.0,0
2013-07-08 18:00:00,72.33830154,0,-0.09963521167050182,0.0,0
2013-07-08 19:00:00,71.1908248,0,-0.10369079470179365,0.0,0
2013-07-08 20:00:00,70.75989770000002,0,-0.1158188268385022,0.0,0
2013-07-08 21:00:00,70.57075487,0,-0.11974004616570444,0.0,0
2013-07-08 22:00:00,68.88572309999999,0,-0.10121736639085044,0.0,0
2013-07-08 23:00:00,68.36836764,0,-0.12273080980536422,0.0,0
2013-07-09 00:00:00,68.42198714,0,-0.12650976163334204,0.0,0
2013-07-09 01:00:00,67.55824354,0,-0.14726322751267007,0.0,0
2013-07-09 02:00:00,66.4884322,0,-0.14762906695670958,0.0,0
2013-07-09 03:00:00,66.00939653,0,-0.15447850266996577,1.0,1
2013-07-09 04:00:00,64.88258671,0,-0.15018133341236672,1.0,1
2013-07-09 05:00:00,65.79409771,0,-0.15189762574275834,0.0,0
2013-07-09 06:00:00,65.69617694,0,-0.16576407456688974,0.0,0
2013-07-09 07:00:00,66.14773729,0,-0.16248620129065983,0.0,0
2013-07-09 08:00:00,67.47861967,0,-0.1629031295059215,0.0,0
2013-07-09 09:00:00,67.43966413,0,-0.1754361334760544,1.0,1
2013-07-09 10:00:00,68.50079012,0,-0.17435362428880202,1.0,1
2013-07-09 11:00:00,69.93367814,0,-0.17707375825041388,1.0,1
2013-07-09 12:00:00,70.66856782,0,-0.1849877648568215,0.0,0
2013-07-09 13:00:00,69.43364009999999,0,-0.19116654770462627,0.0,0
2013-07-09 14:00:00,70.20645921,0,-0.20808997710390437,0.0,0
2013-07-09 15:00:00,70.23002897,0,-0.21528911243121307,0.0,0
2013-07-09 16:00:00,71.58361231,0,-0.2033889787740646,0.0,0
2013-07-09 17:00:00,71.56436778,0,-0.22767634121337793,0.0,0
2013-07-09 18:00:00,71.02917453,0,-0.2160217877055048,0.0,0
2013-07-09 19:00:00,72.831066,0,-0.17679453802955458,0.0,0
2013-07-09 20:00:00,71.13716811,0,-0.1857748733946739,0.0,0
2013-07-09 21:00:00,69.72083178,0,-0.19307197367782525,0.0,0
2013-07-09 22:00:00,69.17560647,0,-0.19115262707919511,0.0,0
2013-07-09 23:00:00,69.31959282,0,-0.19872378183460715,0.0,0
2013-07-10 00:00:00,68.81260454,0,-0.20638707113818938,0.0,0
2013-07-10 01:00:00,68.55716829,0,-0.20867602796627732,0.0,0
2013-07-10 02:00:00,67.73062887,0,-0.20957710858781842,0.0,0
2013-07-10 03:00:00,67.80815335,0,-0.21860611919388223,0.0,0
2013-07-10 04:00:00,66.93277621,0,-0.21132932089097356,0.0,0
2013-07-10 05:00:00,65.84066557,0,-0.19708379242087132,0.0,0
2013-07-10 06:00:00,66.15467548,0,-0.20343626100814538,0.0,0
2013-07-10 07:00:00,65.78125301,0,-0.20331081632904063,0.0,0
2013-07-10 08:00:00,67.33388757,0,-0.18945344083954463,0.0,0
2013-07-10 09:00:00,67.3485843,0,-0.20838376760463256,0.0,0
2013-07-10 10:00:00,69.75301970000001,0,-0.17804486018841037,0.0,0
2013-07-10 11:00:00,69.90438916,0,-0.2155677067722141,0.0,0
2013-07-10 12:00:00,70.59424483,0,-0.2049098418883285,0.0,0
2013-07-10 13:00:00,70.05946788,0,-0.21289071200506754,0.0,0
2013-07-10 14:00:00,71.02625542,0,-0.21130760994225217,0.0,0
2013-07-10 15:00:00,71.56116588,0,-0.22076249191639713,0.0,0
2013-07-10 16:00:00,70.98303947,0,-0.2194780923758377,0.0,0
2013-07-10 17:00:00,71.78059711,0,-0.22589735123373567,0.0,0
2013-07-10 18:00:00,73.40419990000002,0,-0.201157090938681,0.0,0
2013-07-10 19:00:00,71.60391994,0,-0.19881831507140546,0.0,0
2013-07-10 20:00:00,70.48045714,0,-0.2128774005185461,0.0,0
2013-07-10 21:00:00,69.48780075,0,-0.19576400432312518,0.0,0
2013-07-10 22:00:00,69.37470081,0,-0.20082734635791794,0.0,0
2013-07-10 23:00:00,68.66754682,0,-0.189372809032813,0.0,0
2013-07-11 00:00:00,69.05640228,0,-0.19761150692855733,0.0,0
2013-07-11 01:00:00,69.28118591,0,-0.21260559413381175,0.0,0
2013-07-11 02:00:00,68.00921159,0,-0.19885003477663787,0.0,0
2013-07-11 03:00:00,68.57902651,0,-0.21063018382338905,0.0,0
2013-07-11 04:00:00,66.49549932,0,-0.17805809148541585,0.0,0
2013-07-11 05:00:00,66.7500451,0,-0.2006015514578981,0.0,0
2013-07-11 06:00:00,66.42304923,0,-0.2059364977275996,0.0,0
2013-07-11 07:00:00,67.52779448,0,-0.19479047323456905,0.0,0
2013-07-11 08:00:00,67.89346899,0,-0.2142464191058055,0.0,0
2013-07-11 09:00:00,69.1011507,0,-0.20259831606736395,0.0,0
2013-07-11 10:00:00,70.51575503,0,-0.21013909305741013,0.0,0
2013-07-11 11:00:00,71.51359764,0,-0.20962563409116425,0.0,0
2013-07-11 12:00:00,70.78913828,0,-0.21306183831317305,0.0,0
2013-07-11 13:00:00,70.92408975,0,-0.2188149953161856,0.0,0
2013-07-11 14:00:00,71.43667911,0,-0.22285603047071723,0.0,0
2013-07-11 15:00:00,72.77048744,0,-0.20575082462229433,0.0,0
2013-07-11 16:00:00,72.18360109,0,-0.22027358229676786,0.0,0
2013-07-11 17:00:00,72.2317116,0,-0.22800277238236982,0.0,0
2013-07-11 18:00:00,72.14511125,0,-0.22365419711390389,0.0,0
2013-07-11 19:00:00,72.66568122,0,-0.21607383766108396,0.0,0
2013-07-11 20:00:00,71.74663208,0,-0.20875751866898418,0.0,0
2013-07-11 21:00:00,71.47523835,0,-0.20841165185993332,0.0,0
2013-07-11 22:00:00,70.17998073,0,-0.20403608800243467,0.0,0
2013-07-11 23:00:00,70.01828427,0,-0.203810081939287,0.0,0
2013-07-12 00:00:00,69.63409091,0,-0.20385209184794822,0.0,0
2013-07-12 01:00:00,69.24166979,0,-0.2029445720891303,0.0,0
2013-07-12 02:00:00,69.44746561,0,-0.2172652231646114,0.0,0
2013-07-12 03:00:00,69.56135461,0,-0.22317004451256928,0.0,0
2013-07-12 04:00:00,67.43148423,0,-0.18271800401208627,0.0,0
2013-07-12 05:00:00,67.27588501,0,-0.20974012024692573,0.0,0
2013-07-12 06:00:00,67.64302314,0,-0.2082788591280968,0.0,0
2013-07-12 07:00:00,67.11633221,0,-0.20739481866088522,0.0,0
2013-07-12 08:00:00,68.58615434,0,-0.19395575523710745,0.0,0
2013-07-12 09:00:00,68.54878335,0,-0.21824116380896041,0.0,0
2013-07-12 10:00:00,69.78361434,0,-0.19841700314782873,0.0,0
2013-07-12 11:00:00,70.13666468,0,-0.22455808737890937,0.0,0
2013-07-12 12:00:00,71.79856679999997,0,-0.19951885502688138,0.0,0
2013-07-12 13:00:00,72.95326709,0,-0.1996477389285048,0.0,0
2013-07-12 14:00:00,73.38358272,0,-0.19906542954591439,0.0,0
2013-07-12 15:00:00,72.72556855,0,-0.19637839288478726,0.0,0
2013-07-12 16:00:00,74.27730941,0,-0.16163332358651544,0.0,0
2013-07-12 17:00:00,73.58946213,0,-0.17820156305941037,0.0,0
2013-07-12 18:00:00,73.07774519,0,-0.178836452733037,0.0,0
2013-07-12 19:00:00,74.52428051,0,-0.1441624105134488,0.0,0
2013-07-12 20:00:00,72.52552383,0,-0.14983097956789876,0.0,0
2013-07-12 21:00:00,72.64264374,0,-0.18286280324267934,0.0,0
2013-07-12 22:00:00,73.47727338,0,-0.1560652241644086,0.0,0
2013-07-12 23:00:00,72.37521094,0,-0.1596843444623346,0.0,0
2013-07-13 00:00:00,71.20816904,0,-0.1274473832222991,0.0,0
2013-07-13 01:00:00,72.23586399,0,-0.1263320185370994,0.0,0
2013-07-13 02:00:00,71.09992340000002,0,-0.1481956296230189,0.0,0
2013-07-13 03:00:00,70.95986451,0,-0.17031721403115901,0.0,0
2013-07-13 04:00:00,70.25370091,0,-0.16528866985066365,0.0,0
2013-07-13 05:00:00,71.29442554,0,-0.17395481213719072,0.0,0
2013-07-13 06:00:00,70.37620145,0,-0.1726214231540193,0.0,0
2013-07-13 07:00:00,70.33534302,0,-0.186849993722619,0.0,0
2013-07-13 08:00:00,68.96127518,0,-0.17465243332194763,0.0,0
2013-07-13 09:00:00,68.67478951,0,-0.1770062267177246,0.0,0
2013-07-13 10:00:00,68.68142551,0,-0.1698486359204452,0.0,0
2013-07-13 11:00:00,70.09922792,0,-0.1597372958323443,0.0,0
2013-07-13 12:00:00,69.29115996,0,-0.17250841969824193,0.0,0
2013-07-13 13:00:00,69.14944184,0,-0.18135699813738837,0.0,0
2013-07-13 14:00:00,69.38045679999999,0,-0.17787337530697084,0.0,0
2013-07-13 15:00:00,68.32729437,0,-0.1743264509371643,0.0,0
2013-07-13 16:00:00,68.71167009999999,0,-0.18287745344049638,0.0,0
2013-07-13 17:00:00,69.43031387,0,-0.17483660360737657,0.0,0
2013-07-13 18:00:00,69.12568539,0,-0.17487681029167867,0.0,0
2013-07-13 19:00:00,69.40509502,0,-0.17498961369149724,0.0,0
2013-07-13 20:00:00,68.64876516,0,-0.1633416894248747,0.0,0
2013-07-13 21:00:00,67.68106913,0,-0.1637577340373193,0.0,0
2013-07-13 22:00:00,69.16363194,0,-0.15081446364299628,0.0,0
2013-07-13 23:00:00,68.19982138,0,-0.15411493349541855,0.0,0
2013-07-14 00:00:00,68.1347302,0,-0.17534765822972898,0.0,0
2013-07-14 01:00:00,67.28588699,0,-0.16902970254133554,0.0,0
2013-07-14 02:00:00,67.77737459,0,-0.1732596482731089,0.0,0
2013-07-14 03:00:00,68.40400085,0,-0.1655527175550196,0.0,0
2013-07-14 04:00:00,68.12434843,0,-0.17153862829001282,0.0,0
2013-07-14 05:00:00,66.62975642,0,-0.16761303749234618,0.0,0
2013-07-14 06:00:00,67.75402118,0,-0.1819565199146505,0.0,0
2013-07-14 07:00:00,67.19706687,0,-0.17625069072909744,0.0,0
2013-07-14 08:00:00,66.19511529,0,-0.17866703094211572,0.0,0
2013-07-14 09:00:00,67.03467174,0,-0.19458733014198482,0.0,0
2013-07-14 10:00:00,66.39229109,0,-0.1827266102020556,0.0,0
2013-07-14 11:00:00,66.98910128,0,-0.18322522314364226,0.0,0
2013-07-14 12:00:00,66.70652022,0,-0.17880120299673657,0.0,0
2013-07-14 13:00:00,65.89533219,0,-0.1781977484224332,0.0,0
2013-07-14 14:00:00,66.15310629999999,0,-0.17475081725650832,0.0,0
2013-07-14 15:00:00,65.94826687,0,-0.1785961150698493,0.0,0
2013-07-14 16:00:00,66.18545065,0,-0.17890754546112503,0.0,0
2013-07-14 17:00:00,65.956704,0,-0.17442020659755864,0.0,0
2013-07-14 18:00:00,66.58099932,0,-0.16804296155255272,0.0,0
2013-07-14 19:00:00,67.19124175,0,-0.16700649867719403,0.0,0
2013-07-14 20:00:00,66.74457508,0,-0.1594799033094983,0.0,0
2013-07-14 21:00:00,65.89869767,0,-0.15803192201548694,0.0,0
2013-07-14 22:00:00,65.51804828,0,-0.15672593032271176,0.0,0
2013-07-14 23:00:00,65.98471013,0,-0.14617819957450912,0.0,0
2013-07-15 00:00:00,66.62908319,0,-0.15703298059084697,0.0,0
2013-07-15 01:00:00,64.90780861,0,-0.14100606449122688,0.0,0
2013-07-15 02:00:00,64.9498236,0,-0.16937358380136813,0.0,0
2013-07-15 03:00:00,65.64024470000001,0,-0.16837711279081924,0.0,0
2013-07-15 04:00:00,64.33322178,0,-0.15594887096874127,0.0,0
2013-07-15 05:00:00,65.81400458,0,-0.16050828106240755,0.0,0
2013-07-15 06:00:00,64.19811908,0,-0.1536619543601111,0.0,0
2013-07-15 07:00:00,65.79277627,0,-0.15917755952114226,0.0,0
2013-07-15 08:00:00,66.47022878,0,-0.1808392768785823,0.0,0
2013-07-15 09:00:00,66.21114689,0,-0.16967176375747717,0.0,0
2013-07-15 10:00:00,68.4034625,0,-0.15460010992014306,0.0,0
2013-07-15 11:00:00,69.51708004,0,-0.16440666165362222,0.0,0
2013-07-15 12:00:00,69.39746721,0,-0.17673389311000431,0.0,0
2013-07-15 13:00:00,70.91288645,0,-0.16765005504479402,0.0,0
2013-07-15 14:00:00,70.88878119,0,-0.17348174544189449,0.0,0
2013-07-15 15:00:00,71.10972093,0,-0.171023883791039,0.0,0
2013-07-15 16:00:00,72.96756108,0,-0.13959105697134355,0.0,0
2013-07-15 17:00:00,72.02770961,0,-0.15122157709865186,0.0,0
2013-07-15 18:00:00,73.95202783,0,-0.13629204302436637,0.0,0
2013-07-15 19:00:00,73.37599022,0,-0.1426210463715747,0.0,0
2013-07-15 20:00:00,73.50769737,0,-0.1435611028138527,0.0,0
2013-07-15 21:00:00,72.71914771,0,-0.13208624259698676,0.0,0
2013-07-15 22:00:00,72.47419791,0,-0.1395993981429916,0.0,0
2013-07-15 23:00:00,72.0845572,0,-0.1389372576423593,0.0,0
2013-07-16 00:00:00,70.36089703,0,-0.13466847909758606,0.0,0
2013-07-16 01:00:00,71.0505306,0,-0.14417788564263578,0.0,0
2013-07-16 02:00:00,71.07182369,0,-0.15389555125015975,0.0,0
2013-07-16 03:00:00,70.51372607,0,-0.17095164557009218,0.0,0
2013-07-16 04:00:00,70.18259029999999,0,-0.18909068403328716,0.0,0
2013-07-16 05:00:00,69.85543379,0,-0.19589778490351417,0.0,0
2013-07-16 06:00:00,67.99007603,0,-0.17076989290109545,0.0,0
2013-07-16 07:00:00,68.45766038,0,-0.18655113835615889,0.0,0
2013-07-16 08:00:00,68.27103298,0,-0.19591667407235774,0.0,0
2013-07-16 09:00:00,68.96138225,0,-0.19575761407591685,0.0,0
2013-07-16 10:00:00,69.74436809,0,-0.1956743257155768,0.0,0
2013-07-16 11:00:00,70.61571518,0,-0.19508561246585998,0.0,0
2013-07-16 12:00:00,71.17846267,0,-0.20686520800565167,0.0,0
2013-07-16 13:00:00,72.386747,0,-0.20444462316209122,0.0,0
2013-07-16 14:00:00,72.41193764,0,-0.20647385203164942,0.0,0
2013-07-16 15:00:00,73.68813485,0,-0.1889037633907737,0.0,0
2013-07-16 16:00:00,73.74326223,0,-0.19715435526438757,0.0,0
2013-07-16 17:00:00,73.75611822,0,-0.19803964954546643,0.0,0
2013-07-16 18:00:00,74.32401543,0,-0.17969820943088088,0.0,0
2013-07-16 19:00:00,73.86398591,0,-0.19175515785333053,0.0,0
2013-07-16 20:00:00,73.78849309,0,-0.1947434867668032,0.0,0
2013-07-16 21:00:00,73.00264849,0,-0.18886023886566267,0.0,0
2013-07-16 22:00:00,72.04541547,0,-0.19002450524960446,0.0,0
2013-07-16 23:00:00,71.08743709,0,-0.18082689222481613,0.0,0
2013-07-17 00:00:00,71.9849653,0,-0.19580409312505703,0.0,0
2013-07-17 01:00:00,71.11160009999998,0,-0.21195272513311486,0.0,0
2013-07-17 02:00:00,70.99668759999999,0,-0.21610369063033713,0.0,0
2013-07-17 03:00:00,69.26084472,0,-0.20157242232592593,0.0,0
2013-07-17 04:00:00,69.52490512,0,-0.21372248350482498,0.0,0
2013-07-17 05:00:00,68.65398309,0,-0.21050483589374192,0.0,0
2013-07-17 06:00:00,68.44222186,0,-0.2074702363245885,0.0,0
2013-07-17 07:00:00,68.98691712,0,-0.20674107796729757,0.0,0
2013-07-17 08:00:00,68.12116394,0,-0.20078724083057897,0.0,0
2013-07-17 09:00:00,70.27706087,0,-0.1841167593143337,0.0,0
2013-07-17 10:00:00,69.46657012,0,-0.20188736903564247,0.0,0
2013-07-17 11:00:00,70.32267213,0,-0.20532659231369255,0.0,0
2013-07-17 12:00:00,71.8078395,0,-0.204350400519146,0.0,0
2013-07-17 13:00:00,72.06436516,0,-0.2121002246688246,0.0,0
2013-07-17 14:00:00,72.48594731,0,-0.2191794300874355,0.0,0
2013-07-17 15:00:00,72.35822858,0,-0.22165909460193545,0.0,0
2013-07-17 16:00:00,74.73026071,0,-0.1662720880161102,0.0,0
2013-07-17 17:00:00,74.45593333,0,-0.19690892125090853,0.0,0
2013-07-17 18:00:00,75.42083051,0,-0.16622329026624877,0.0,0
2013-07-17 19:00:00,74.93021109,0,-0.15827604871788448,0.0,0
2013-07-17 20:00:00,73.46169520000002,0,-0.15805881864415822,0.0,0
2013-07-17 21:00:00,73.44264061,0,-0.17174778427593063,0.0,0
2013-07-17 22:00:00,73.59425862,0,-0.1670552379361282,0.0,0
2013-07-17 23:00:00,72.56355591,0,-0.15814939370284303,0.0,0
2013-07-18 00:00:00,71.67826483,0,-0.1780963451670502,0.0,0
2013-07-18 01:00:00,72.61615717,0,-0.17486368989629714,0.0,0
2013-07-18 02:00:00,70.46155106,0,-0.17473158073013462,0.0,0
2013-07-18 03:00:00,70.68690223,0,-0.2047665135144328,0.0,0
2013-07-18 04:00:00,71.27823432,0,-0.2069523638365085,0.0,0
2013-07-18 05:00:00,70.31179231,0,-0.21414533233101907,0.0,0
2013-07-18 06:00:00,69.53791299,0,-0.21632071145390636,0.0,0
2013-07-18 07:00:00,70.39827926,0,-0.20540771794153917,0.0,0
2013-07-18 08:00:00,69.63338286,0,-0.2103254113114717,0.0,0
2013-07-18 09:00:00,69.47214598,0,-0.2127729458442375,0.0,0
2013-07-18 10:00:00,71.46398548,0,-0.19248135263983757,0.0,0
2013-07-18 11:00:00,72.41314268,0,-0.20934217272935052,0.0,0
2013-07-18 12:00:00,70.9737679,0,-0.21091747779083925,0.0,0
2013-07-18 13:00:00,72.40852176,0,-0.20777808536848802,0.0,0
2013-07-18 14:00:00,73.89859399,0,-0.20278240548220489,0.0,0
2013-07-18 15:00:00,73.99496326,0,-0.2258049725916661,0.0,0
2013-07-18 16:00:00,74.54050584,0,-0.20855460347346355,0.0,0
2013-07-18 17:00:00,74.01063854,0,-0.1984093852541201,0.0,0
2013-07-18 18:00:00,76.39001911,0,-0.13986014769288924,0.0,0
2013-07-18 19:00:00,75.69719107,0,-0.1688280058626147,0.0,0
2013-07-18 20:00:00,75.38408868,0,-0.1710735040295474,0.0,0
2013-07-18 21:00:00,74.12498598,0,-0.15753943115944946,0.0,0
2013-07-18 22:00:00,75.41434918,0,-0.1653703848760243,0.0,0
2013-07-18 23:00:00,74.69411987,0,-0.15741190479893652,0.0,0
2013-07-19 00:00:00,73.07657971,0,-0.16309048751330446,0.0,0
2013-07-19 01:00:00,73.16384917,0,-0.17823724756253206,0.0,0
2013-07-19 02:00:00,73.505794,0,-0.18872006100896338,0.0,0
2013-07-19 03:00:00,74.12699807,0,-0.19186992606897446,0.0,0
2013-07-19 04:00:00,73.71152259,0,-0.21332462335245234,0.0,0
2013-07-19 05:00:00,71.98042488,0,-0.2026281594399157,0.0,0
2013-07-19 06:00:00,71.25116014,0,-0.21338864330318313,0.0,0
2013-07-19 07:00:00,72.16027157,0,-0.2007538061383693,0.0,0
2013-07-19 08:00:00,71.37306717,0,-0.2190798751980348,0.0,0
2013-07-19 09:00:00,71.51790632,0,-0.2269371822042564,0.0,0
2013-07-19 10:00:00,72.2737793,0,-0.22186806153165833,0.0,0
2013-07-19 11:00:00,71.8167371,0,-0.22804779078557708,0.0,0
2013-07-19 12:00:00,73.80696593,0,-0.20626622993482108,0.0,0
2013-07-19 13:00:00,72.94734057,0,-0.23213888343677413,0.0,0
2013-07-19 14:00:00,75.32774091,0,-0.19619145121746162,0.0,0
2013-07-19 15:00:00,75.75888894,0,-0.2091526503397491,0.0,0
2013-07-19 16:00:00,75.61622646,0,-0.20765289801828968,0.0,0
2013-07-19 17:00:00,74.80626301,0,-0.1938426051924924,0.0,0
2013-07-19 18:00:00,75.95162112,0,-0.18374848208298755,0.0,0
2013-07-19 19:00:00,75.00414728,0,-0.18781631420605005,0.0,0
2013-07-19 20:00:00,75.7922298,0,-0.1807251900501488,0.0,0
2013-07-19 21:00:00,75.93662081,0,-0.17966827371214011,0.0,0
2013-07-19 22:00:00,74.08191979,0,-0.16458092180970818,0.0,0
2013-07-19 23:00:00,74.0239745,0,-0.17774969562945087,0.0,0
2013-07-20 00:00:00,73.62518064,0,-0.1576369135564532,0.0,0
2013-07-20 01:00:00,73.55238749,0,-0.1693560347028611,0.0,0
2013-07-20 02:00:00,74.17438898,0,-0.16776102805233734,0.0,0
2013-07-20 03:00:00,72.87160933,0,-0.16757775142513415,0.0,0
2013-07-20 04:00:00,72.28482269,0,-0.1741518054672413,0.0,0
2013-07-20 05:00:00,73.51122601,0,-0.17559360598099588,0.0,0
2013-07-20 06:00:00,72.89366827,0,-0.1985039980722541,0.0,0
2013-07-20 07:00:00,72.14791650000002,0,-0.2005063433700205,0.0,0
2013-07-20 08:00:00,72.9557522,0,-0.20168219363266843,0.0,0
2013-07-20 09:00:00,72.42186823,0,-0.1987533882578139,0.0,0
2013-07-20 10:00:00,70.665252,0,-0.15991069691275794,0.0,0
2013-07-20 11:00:00,71.61263958,0,-0.18271973051846313,0.0,0
2013-07-20 12:00:00,69.74580737,0,-0.14770242780443166,0.0,0
2013-07-20 13:00:00,71.39185449,0,-0.14836502285497205,0.0,0
2013-07-20 14:00:00,70.82733191,0,-0.17561504324022692,0.0,0
2013-07-20 15:00:00,69.32886638,0,-0.15221828531149023,0.0,0
2013-07-20 16:00:00,70.65200484,0,-0.14964007361145376,1.0,1
2013-07-20 17:00:00,70.26620516,0,-0.16592122870295983,0.0,0
2013-07-20 18:00:00,69.04063432,0,-0.15507666444059642,0.0,0
2013-07-20 19:00:00,68.41965745,0,-0.15019123373450888,0.0,0
